rank,word,count,occurrence_percentage,cumulative_percentage
23008,"dureza",676,0.00016358,97.68517079
23009,"coyotes",676,0.00016358,97.68533436
23010,"proyectiles",676,0.00016358,97.68549794
23011,"mojados",676,0.00016358,97.68566152
23012,"calmante",676,0.00016358,97.68582509
23013,"eliminó",676,0.00016358,97.68598867
23014,"herí",676,0.00016358,97.68615224
23015,"drogados",676,0.00016358,97.68631582
23016,"fémur",676,0.00016358,97.68647939
23017,"cuántico",676,0.00016358,97.68664297
23018,"bolera",676,0.00016358,97.68680655
23019,"lockwood",675,0.00016333,97.68696988
23020,"acostumbrarte",675,0.00016333,97.68713321
23021,"mentimos",675,0.00016333,97.68729655
23022,"reventado",675,0.00016333,97.68745988
23023,"torcida",675,0.00016333,97.68762321
23024,"conviertan",675,0.00016333,97.68778655
23025,"pincel",675,0.00016333,97.68794988
23026,"bajara",675,0.00016333,97.68811322
23027,"importarte",675,0.00016333,97.68827655
23028,"planificar",675,0.00016333,97.68843988
23029,"cavanaugh",675,0.00016333,97.68860322
23030,"alejé",675,0.00016333,97.68876655
23031,"camboya",675,0.00016333,97.68892989
23032,"dásela",675,0.00016333,97.68909322
23033,"gubernamentales",675,0.00016333,97.68925655
23034,"cid",675,0.00016333,97.68941989
23035,"acostarnos",675,0.00016333,97.68958322
23036,"tenlo",675,0.00016333,97.68974655
23037,"trámites",675,0.00016333,97.68990989
23038,"híbridos",675,0.00016333,97.69007322
23039,"contestan",675,0.00016333,97.69023656
23040,"rasguños",675,0.00016333,97.69039989
23041,"publicarlo",675,0.00016333,97.69056322
23042,"distintivo",675,0.00016333,97.69072656
23043,"odín",675,0.00016333,97.69088989
23044,"fei",675,0.00016333,97.69105323
23045,"pasajera",674,0.00016309,97.69121632
23046,"identificados",674,0.00016309,97.69137941
23047,"ignoras",674,0.00016309,97.69154250
23048,"sancho",674,0.00016309,97.69170559
23049,"gibbons",674,0.00016309,97.69186868
23050,"barkley",674,0.00016309,97.69203178
23051,"politica",674,0.00016309,97.69219487
23052,"maduras",674,0.00016309,97.69235796
23053,"mantendrás",674,0.00016309,97.69252105
23054,"suecos",674,0.00016309,97.69268414
23055,"rezado",674,0.00016309,97.69284724
23056,"holandesa",674,0.00016309,97.69301033
23057,"luchen",674,0.00016309,97.69317342
23058,"cabecita",673,0.00016285,97.69333627
23059,"transportado",673,0.00016285,97.69349912
23060,"arlene",673,0.00016285,97.69366197
23061,"picadura",673,0.00016285,97.69382482
23062,"oremos",673,0.00016285,97.69398767
23063,"resplandeciente",673,0.00016285,97.69415052
23064,"desearte",673,0.00016285,97.69431337
23065,"jugará",673,0.00016285,97.69447622
23066,"títeres",673,0.00016285,97.69463907
23067,"quemen",673,0.00016285,97.69480192
23068,"ayúdalo",673,0.00016285,97.69496477
23069,"acorralado",673,0.00016285,97.69512762
23070,"escuadra",673,0.00016285,97.69529047
23071,"decidiendo",673,0.00016285,97.69545332
23072,"innecesaria",673,0.00016285,97.69561617
23073,"tong",673,0.00016285,97.69577902
23074,"recogieron",673,0.00016285,97.69594187
23075,"saigón",673,0.00016285,97.69610472
23076,"avisaste",673,0.00016285,97.69626757
23077,"sencillos",673,0.00016285,97.69643042
23078,"jugabas",673,0.00016285,97.69659327
23079,"dela",673,0.00016285,97.69675612
23080,"arrepentirse",673,0.00016285,97.69691897
23081,"insaciable",673,0.00016285,97.69708182
23082,"laser",673,0.00016285,97.69724467
23083,"muletas",673,0.00016285,97.69740752
23084,"fong",673,0.00016285,97.69757037
23085,"annabel",673,0.00016285,97.69773322
23086,"pasadizo",673,0.00016285,97.69789607
23087,"interesará",673,0.00016285,97.69805892
23088,"put",673,0.00016285,97.69822177
23089,"destruirme",673,0.00016285,97.69838462
23090,"nulo",673,0.00016285,97.69854747
23091,"estrechar",673,0.00016285,97.69871032
23092,"florece",672,0.00016261,97.69887292
23093,"marcadores",672,0.00016261,97.69903553
23094,"reciclaje",672,0.00016261,97.69919814
23095,"esculturas",672,0.00016261,97.69936075
23096,"presentarnos",672,0.00016261,97.69952335
23097,"irma",672,0.00016261,97.69968596
23098,"arriesgarte",672,0.00016261,97.69984857
23099,"karina",672,0.00016261,97.70001118
23100,"empezarás",672,0.00016261,97.70017379
23101,"mezclada",672,0.00016261,97.70033639
23102,"duval",672,0.00016261,97.70049900
23103,"telegramas",672,0.00016261,97.70066161
23104,"coqueteo",672,0.00016261,97.70082422
23105,"cabañas",672,0.00016261,97.70098683
23106,"browning",672,0.00016261,97.70114943
23107,"documentales",672,0.00016261,97.70131204
23108,"penitenciaría",672,0.00016261,97.70147465
23109,"renacer",672,0.00016261,97.70163726
23110,"registramos",672,0.00016261,97.70179987
23111,"akallabeth",672,0.00016261,97.70196247
23112,"merecían",672,0.00016261,97.70212508
23113,"respiratorio",671,0.00016237,97.70228745
23114,"despertaré",671,0.00016237,97.70244981
23115,"colocamos",671,0.00016237,97.70261218
23116,"pack",671,0.00016237,97.70277454
23117,"nidos",671,0.00016237,97.70293691
23118,"retirarnos",671,0.00016237,97.70309928
23119,"divorció",671,0.00016237,97.70326164
23120,"néctar",671,0.00016237,97.70342401
23121,"amenazarme",671,0.00016237,97.70358637
23122,"hubble",671,0.00016237,97.70374874
23123,"culpe",671,0.00016237,97.70391111
23124,"comparta",671,0.00016237,97.70407347
23125,"today",671,0.00016237,97.70423584
23126,"ashton",671,0.00016237,97.70439820
23127,"odette",671,0.00016237,97.70456057
23128,"memorizar",671,0.00016237,97.70472294
23129,"abrirle",671,0.00016237,97.70488530
23130,"glóbulos",671,0.00016237,97.70504767
23131,"payne",671,0.00016237,97.70521003
23132,"escroto",671,0.00016237,97.70537240
23133,"incomparable",671,0.00016237,97.70553477
23134,"dpto.",671,0.00016237,97.70569713
23135,"viñedo",671,0.00016237,97.70585950
23136,"observamos",671,0.00016237,97.70602186
23137,"ventricular",670,0.00016212,97.70618399
23138,"materias",670,0.00016212,97.70634611
23139,"salude",670,0.00016212,97.70650824
23140,"cuadernos",670,0.00016212,97.70667036
23141,"enseñaremos",670,0.00016212,97.70683248
23142,"largate",670,0.00016212,97.70699461
23143,"adorada",670,0.00016212,97.70715673
23144,"detecta",670,0.00016212,97.70731885
23145,"evolucionar",670,0.00016212,97.70748098
23146,"ojitos",670,0.00016212,97.70764310
23147,"juice",670,0.00016212,97.70780523
23148,"recupero",670,0.00016212,97.70796735
23149,"tiraría",670,0.00016212,97.70812947
23150,"pepsi",670,0.00016212,97.70829160
23151,"made",670,0.00016212,97.70845372
23152,"egan",670,0.00016212,97.70861585
23153,"cuidarnos",670,0.00016212,97.70877797
23154,"describen",670,0.00016212,97.70894009
23155,"goles",670,0.00016212,97.70910222
23156,"biff",670,0.00016212,97.70926434
23157,"quirúrgica",670,0.00016212,97.70942647
23158,"be1",669,0.00016188,97.70958835
23159,"reclusos",669,0.00016188,97.70975023
23160,"gachas",669,0.00016188,97.70991211
23161,"oops",669,0.00016188,97.71007399
23162,"alertar",669,0.00016188,97.71023588
23163,"detergente",669,0.00016188,97.71039776
23164,"probará",669,0.00016188,97.71055964
23165,"andado",669,0.00016188,97.71072152
23166,"malasia",669,0.00016188,97.71088340
23167,"annika",669,0.00016188,97.71104529
23168,"proponiendo",669,0.00016188,97.71120717
23169,"votamos",669,0.00016188,97.71136905
23170,"ahumado",669,0.00016188,97.71153093
23171,"filtrado",669,0.00016188,97.71169281
23172,"jodí",669,0.00016188,97.71185470
23173,"tomaban",669,0.00016188,97.71201658
23174,"france",669,0.00016188,97.71217846
23175,"hold",669,0.00016188,97.71234034
23176,"aviador",669,0.00016188,97.71250222
23177,"rosita",669,0.00016188,97.71266411
23178,"perturbada",669,0.00016188,97.71282599
23179,"entrenó",669,0.00016188,97.71298787
23180,"inclínate",669,0.00016188,97.71314975
23181,"pícaro",669,0.00016188,97.71331163
23182,"apio",668,0.00016164,97.71347327
23183,"lucinda",668,0.00016164,97.71363491
23184,"arrepienta",668,0.00016164,97.71379655
23185,"secador",668,0.00016164,97.71395819
23186,"suspende",668,0.00016164,97.71411983
23187,"decídete",668,0.00016164,97.71428147
23188,"fricción",668,0.00016164,97.71444311
23189,"emblema",668,0.00016164,97.71460475
23190,"sres",668,0.00016164,97.71476639
23191,"malla",668,0.00016164,97.71492803
23192,"alquitrán",668,0.00016164,97.71508967
23193,"cruzas",668,0.00016164,97.71525131
23194,"suman",668,0.00016164,97.71541295
23195,"monólogo",668,0.00016164,97.71557459
23196,"infante",668,0.00016164,97.71573623
23197,"quemadas",668,0.00016164,97.71589787
23198,"ku",668,0.00016164,97.71605951
23199,"distantes",668,0.00016164,97.71622115
23200,"sparks",668,0.00016164,97.71638279
23201,"canada",668,0.00016164,97.71654443
23202,"insinuaciones",668,0.00016164,97.71670607
23203,"confinamiento",668,0.00016164,97.71686771
23204,"estafar",668,0.00016164,97.71702935
23205,"melodías",668,0.00016164,97.71719099
23206,"cordial",668,0.00016164,97.71735263
23207,"bisexual",668,0.00016164,97.71751427
23208,"mojo",668,0.00016164,97.71767591
23209,"cambiada",667,0.00016140,97.71783731
23210,"batidos",667,0.00016140,97.71799871
23211,"visteis",667,0.00016140,97.71816011
23212,"suplemento",667,0.00016140,97.71832151
23213,"contestando",667,0.00016140,97.71848290
23214,"gasa",667,0.00016140,97.71864430
23215,"rían",667,0.00016140,97.71880570
23216,"inimaginable",667,0.00016140,97.71896710
23217,"persuasión",667,0.00016140,97.71912850
23218,"traumas",667,0.00016140,97.71928989
23219,"quedáis",667,0.00016140,97.71945129
23220,"mind",667,0.00016140,97.71961269
23221,"invitarle",667,0.00016140,97.71977409
23222,"quedare",667,0.00016140,97.71993549
23223,"cj",667,0.00016140,97.72009688
23224,"divorciando",667,0.00016140,97.72025828
23225,"subestimado",667,0.00016140,97.72041968
23226,"intrigado",667,0.00016140,97.72058108
23227,"avispas",667,0.00016140,97.72074248
23228,"procedente",667,0.00016140,97.72090387
23229,"quejes",667,0.00016140,97.72106527
23230,"tomalo",667,0.00016140,97.72122667
23231,"complejas",667,0.00016140,97.72138807
23232,"síguelo",667,0.00016140,97.72154947
23233,"sórdido",667,0.00016140,97.72171086
23234,"feroces",667,0.00016140,97.72187226
23235,"anochezca",667,0.00016140,97.72203366
23236,"dulcemente",666,0.00016116,97.72219482
23237,"skype",666,0.00016116,97.72235597
23238,"mátenlos",666,0.00016116,97.72251713
23239,"qaeda",666,0.00016116,97.72267828
23240,"desatar",666,0.00016116,97.72283944
23241,"patito",666,0.00016116,97.72300060
23242,"renato",666,0.00016116,97.72316175
23243,"llanura",666,0.00016116,97.72332291
23244,"esforzarte",666,0.00016116,97.72348406
23245,"agárrala",666,0.00016116,97.72364522
23246,"aprietas",666,0.00016116,97.72380638
23247,"óvulos",666,0.00016116,97.72396753
23248,"podra",666,0.00016116,97.72412869
23249,"aseguramos",666,0.00016116,97.72428984
23250,"ayudándome",666,0.00016116,97.72445100
23251,"noruego",666,0.00016116,97.72461216
23252,"pidio",666,0.00016116,97.72477331
23253,"pleito",666,0.00016116,97.72493447
23254,"maligna",666,0.00016116,97.72509562
23255,"listado",666,0.00016116,97.72525678
23256,"bitcoin",666,0.00016116,97.72541794
23257,"agradezca",666,0.00016116,97.72557909
23258,"herirme",665,0.00016091,97.72574001
23259,"mansfield",665,0.00016091,97.72590092
23260,"hilarante",665,0.00016091,97.72606184
23261,"llanuras",665,0.00016091,97.72622275
23262,"vikingo",665,0.00016091,97.72638366
23263,"trompa",665,0.00016091,97.72654458
23264,"prestamista",665,0.00016091,97.72670549
23265,"contradicción",665,0.00016091,97.72686641
23266,"idol",665,0.00016091,97.72702732
23267,"latigazos",665,0.00016091,97.72718823
23268,"ue",665,0.00016091,97.72734915
23269,"importación",665,0.00016091,97.72751006
23270,"unirán",665,0.00016091,97.72767098
23271,"always",665,0.00016091,97.72783189
23272,"patólogo",665,0.00016091,97.72799280
23273,"contraer",665,0.00016091,97.72815372
23274,"separen",665,0.00016091,97.72831463
23275,"transmitido",665,0.00016091,97.72847555
23276,"nottingham",665,0.00016091,97.72863646
23277,"blanquito",665,0.00016091,97.72879737
23278,"epilepsia",665,0.00016091,97.72895829
23279,"olido",665,0.00016091,97.72911920
23280,"compensarte",665,0.00016091,97.72928012
23281,"giacomo",665,0.00016091,97.72944103
23282,"guillaume",664,0.00016067,97.72960170
23283,"lirios",664,0.00016067,97.72976237
23284,"culpó",664,0.00016067,97.72992305
23285,"conan",664,0.00016067,97.73008372
23286,"convirtiéndose",664,0.00016067,97.73024439
23287,"cômo",664,0.00016067,97.73040506
23288,"continuidad",664,0.00016067,97.73056574
23289,"mg",664,0.00016067,97.73072641
23290,"llamarían",664,0.00016067,97.73088708
23291,"conservado",664,0.00016067,97.73104775
23292,"hui",664,0.00016067,97.73120842
23293,"jeanette",664,0.00016067,97.73136910
23294,"ghetto",664,0.00016067,97.73152977
23295,"vigas",664,0.00016067,97.73169044
23296,"presionas",664,0.00016067,97.73185111
23297,"gunn",664,0.00016067,97.73201178
23298,"pegaré",664,0.00016067,97.73217246
23299,"psicológicamente",664,0.00016067,97.73233313
23300,"boliche",663,0.00016043,97.73249356
23301,"convertirla",663,0.00016043,97.73265399
23302,"yoda",663,0.00016043,97.73281442
23303,"every",663,0.00016043,97.73297485
23304,"resume",663,0.00016043,97.73313528
23305,"probarte",663,0.00016043,97.73329571
23306,"salvos",663,0.00016043,97.73345614
23307,"generosamente",663,0.00016043,97.73361657
23308,"graduarse",663,0.00016043,97.73377700
23309,"copita",663,0.00016043,97.73393743
23310,"anden",663,0.00016043,97.73409786
23311,"shah",663,0.00016043,97.73425829
23312,"thad",663,0.00016043,97.73441872
23313,"constelación",663,0.00016043,97.73457915
23314,"basadas",663,0.00016043,97.73473958
23315,"auge",663,0.00016043,97.73490001
23316,"desarmar",663,0.00016043,97.73506044
23317,"convertible",663,0.00016043,97.73522087
23318,"faja",663,0.00016043,97.73538130
23319,"lexington",663,0.00016043,97.73554173
23320,"musculoso",663,0.00016043,97.73570216
23321,"enséñeme",663,0.00016043,97.73586259
23322,"devolvemos",663,0.00016043,97.73602302
23323,"afloja",663,0.00016043,97.73618345
23324,"siéntase",663,0.00016043,97.73634388
23325,"surgieron",662,0.00016019,97.73650407
23326,"sulu",662,0.00016019,97.73666426
23327,"postor",662,0.00016019,97.73682445
23328,"hipopótamo",662,0.00016019,97.73698463
23329,"sabado",662,0.00016019,97.73714482
23330,"silueta",662,0.00016019,97.73730501
23331,"sandro",662,0.00016019,97.73746520
23332,"afro",662,0.00016019,97.73762539
23333,"waterloo",662,0.00016019,97.73778557
23334,"quilates",662,0.00016019,97.73794576
23335,"dara",662,0.00016019,97.73810595
23336,"vigilo",662,0.00016019,97.73826614
23337,"combustión",662,0.00016019,97.73842633
23338,"derrotó",662,0.00016019,97.73858652
23339,"avergonzando",662,0.00016019,97.73874670
23340,"suzuki",662,0.00016019,97.73890689
23341,"arlo",662,0.00016019,97.73906708
23342,"lagartos",662,0.00016019,97.73922727
23343,"sacudió",662,0.00016019,97.73938746
23344,"caníbales",662,0.00016019,97.73954764
23345,"pídeme",662,0.00016019,97.73970783
23346,"solista",662,0.00016019,97.73986802
23347,"corrupta",662,0.00016019,97.74002821
23348,"chamberlain",662,0.00016019,97.74018840
23349,"jumbo",662,0.00016019,97.74034858
23350,"controlarla",662,0.00016019,97.74050877
23351,"meado",662,0.00016019,97.74066896
23352,"secuaces",662,0.00016019,97.74082915
23353,"almorzando",662,0.00016019,97.74098934
23354,"devolvieron",662,0.00016019,97.74114953
23355,"tak",662,0.00016019,97.74130971
23356,"ipad",662,0.00016019,97.74146990
23357,"neela",662,0.00016019,97.74163009
23358,"beirut",662,0.00016019,97.74179028
23359,"tolerante",662,0.00016019,97.74195047
23360,"repuestos",662,0.00016019,97.74211065
23361,"háblanos",662,0.00016019,97.74227084
23362,"acertijos",661,0.00015995,97.74243079
23363,"soñó",661,0.00015995,97.74259073
23364,"clarkson",661,0.00015995,97.74275068
23365,"devolvérselo",661,0.00015995,97.74291063
23366,"ronca",661,0.00015995,97.74307057
23367,"desperdicies",661,0.00015995,97.74323052
23368,"caterina",661,0.00015995,97.74339047
23369,"risotto",661,0.00015995,97.74355041
23370,"raf",661,0.00015995,97.74371036
23371,"volviéndose",661,0.00015995,97.74387030
23372,"terrance",661,0.00015995,97.74403025
23373,"mi5",661,0.00015995,97.74419020
23374,"requerido",661,0.00015995,97.74435014
23375,"peras",661,0.00015995,97.74451009
23376,"constitucional",661,0.00015995,97.74467003
23377,"suertes",661,0.00015995,97.74482998
23378,"involucres",661,0.00015995,97.74498993
23379,"goteando",661,0.00015995,97.74514987
23380,"uganda",661,0.00015995,97.74530982
23381,"manejó",661,0.00015995,97.74546977
23382,"channel",661,0.00015995,97.74562971
23383,"ortiz",661,0.00015995,97.74578966
23384,"llevémoslo",661,0.00015995,97.74594960
23385,"dorsal",661,0.00015995,97.74610955
23386,"calder",660,0.00015970,97.74626925
23387,"preparaste",660,0.00015970,97.74642896
23388,"tráelos",660,0.00015970,97.74658866
23389,"estruendo",660,0.00015970,97.74674837
23390,"adelaide",660,0.00015970,97.74690807
23391,"fume",660,0.00015970,97.74706778
23392,"comendador",660,0.00015970,97.74722748
23393,"encrucijada",660,0.00015970,97.74738718
23394,"adoras",660,0.00015970,97.74754689
23395,"llámanos",660,0.00015970,97.74770659
23396,"mataban",660,0.00015970,97.74786630
23397,"protegía",660,0.00015970,97.74802600
23398,"brando",660,0.00015970,97.74818570
23399,"cahill",660,0.00015970,97.74834541
23400,"delgadas",660,0.00015970,97.74850511
23401,"caían",660,0.00015970,97.74866482
23402,"colgarán",660,0.00015970,97.74882452
23403,"vendremos",660,0.00015970,97.74898423
23404,"caeré",660,0.00015970,97.74914393
23405,"nerón",660,0.00015970,97.74930363
23406,"pitando",660,0.00015970,97.74946334
23407,"contaremos",660,0.00015970,97.74962304
23408,"ampliamente",660,0.00015970,97.74978275
23409,"ampolla",659,0.00015946,97.74994221
23410,"twist",659,0.00015946,97.75010167
23411,"colgaron",659,0.00015946,97.75026113
23412,"despediste",659,0.00015946,97.75042060
23413,"termómetro",659,0.00015946,97.75058006
23414,"esparcir",659,0.00015946,97.75073952
23415,"cold",659,0.00015946,97.75089898
23416,"gema",659,0.00015946,97.75105844
23417,"ml",659,0.00015946,97.75121791
23418,"discapacitado",659,0.00015946,97.75137737
23419,"aisha",659,0.00015946,97.75153683
23420,"sospechosas",659,0.00015946,97.75169629
23421,"someterse",659,0.00015946,97.75185576
23422,"peabody",659,0.00015946,97.75201522
23423,"repertorio",659,0.00015946,97.75217468
23424,"lleváoslo",659,0.00015946,97.75233414
23425,"polilla",659,0.00015946,97.75249360
23426,"escribirá",659,0.00015946,97.75265307
23427,"anticristo",659,0.00015946,97.75281253
23428,"agradaría",659,0.00015946,97.75297199
23429,"inadmisible",659,0.00015946,97.75313145
23430,"genevieve",658,0.00015922,97.75329067
23431,"klara",658,0.00015922,97.75344989
23432,"afeminado",658,0.00015922,97.75360911
23433,"grilletes",658,0.00015922,97.75376833
23434,"interfaz",658,0.00015922,97.75392755
23435,"deposito",658,0.00015922,97.75408677
23436,"tandy",658,0.00015922,97.75424599
23437,"dinámico",658,0.00015922,97.75440521
23438,"honolulu",658,0.00015922,97.75456444
23439,"aerolíneas",658,0.00015922,97.75472366
23440,"mestizo",658,0.00015922,97.75488288
23441,"montas",658,0.00015922,97.75504210
23442,"soles",658,0.00015922,97.75520132
23443,"johannes",658,0.00015922,97.75536054
23444,"otorgado",658,0.00015922,97.75551976
23445,"conservatorio",658,0.00015922,97.75567898
23446,"agotamiento",658,0.00015922,97.75583820
23447,"dormirte",658,0.00015922,97.75599742
23448,"golpeamos",658,0.00015922,97.75615664
23449,"sabiamente",658,0.00015922,97.75631586
23450,"pasarnos",658,0.00015922,97.75647508
23451,"mercader",658,0.00015922,97.75663430
23452,"leemos",658,0.00015922,97.75679352
23453,"aston",658,0.00015922,97.75695274
23454,"justas",658,0.00015922,97.75711196
23455,"plantilla",657,0.00015898,97.75727094
23456,"hernández",657,0.00015898,97.75742992
23457,"dése",657,0.00015898,97.75758889
23458,"chal",657,0.00015898,97.75774787
23459,"entrevistado",657,0.00015898,97.75790685
23460,"respiras",657,0.00015898,97.75806583
23461,"testificó",657,0.00015898,97.75822481
23462,"diálogos",657,0.00015898,97.75838379
23463,"caben",657,0.00015898,97.75854276
23464,"supergirl",657,0.00015898,97.75870174
23465,"insultó",657,0.00015898,97.75886072
23466,"disfrutó",657,0.00015898,97.75901970
23467,"divirtiéndose",657,0.00015898,97.75917868
23468,"hallo",657,0.00015898,97.75933765
23469,"chávez",657,0.00015898,97.75949663
23470,"socialistas",657,0.00015898,97.75965561
23471,"pulir",657,0.00015898,97.75981459
23472,"resistas",657,0.00015898,97.75997357
23473,"dialecto",657,0.00015898,97.76013255
23474,"guardacostas",657,0.00015898,97.76029152
23475,"lacrosse",657,0.00015898,97.76045050
23476,"cáliz",657,0.00015898,97.76060948
23477,"lavaplatos",657,0.00015898,97.76076846
23478,"pulsa",657,0.00015898,97.76092744
23479,"enjambre",656,0.00015874,97.76108617
23480,"robara",656,0.00015874,97.76124491
23481,"apoderado",656,0.00015874,97.76140365
23482,"venida",656,0.00015874,97.76156238
23483,"credito",656,0.00015874,97.76172112
23484,"mandaremos",656,0.00015874,97.76187985
23485,"sintiéndome",656,0.00015874,97.76203859
23486,"profecías",656,0.00015874,97.76219733
23487,"clancy",656,0.00015874,97.76235606
23488,"emilia",656,0.00015874,97.76251480
23489,"adrede",656,0.00015874,97.76267354
23490,"deshonrado",656,0.00015874,97.76283227
23491,"recesión",656,0.00015874,97.76299101
23492,"malísimo",656,0.00015874,97.76314975
23493,"chapa",656,0.00015874,97.76330848
23494,"formada",656,0.00015874,97.76346722
23495,"treta",656,0.00015874,97.76362595
23496,"arruino",656,0.00015874,97.76378469
23497,"arregles",656,0.00015874,97.76394343
23498,"torero",656,0.00015874,97.76410216
23499,"boceto",656,0.00015874,97.76426090
23500,"rarito",656,0.00015874,97.76441964
23501,"carcelero",656,0.00015874,97.76457837
23502,"entiéndelo",656,0.00015874,97.76473711
23503,"jacobo",656,0.00015874,97.76489584
23504,"eufemismo",656,0.00015874,97.76505458
23505,"curando",656,0.00015874,97.76521332
23506,"posees",656,0.00015874,97.76537205
23507,"registren",656,0.00015874,97.76553079
23508,"psicológicos",656,0.00015874,97.76568953
23509,"rally",656,0.00015874,97.76584826
23510,"fijaos",656,0.00015874,97.76600700
23511,"estimular",655,0.00015849,97.76616549
23512,"consideren",655,0.00015849,97.76632399
23513,"burdeos",655,0.00015849,97.76648248
23514,"cerebrito",655,0.00015849,97.76664098
23515,"resta",655,0.00015849,97.76679947
23516,"judio",655,0.00015849,97.76695796
23517,"cortará",655,0.00015849,97.76711646
23518,"alijo",655,0.00015849,97.76727495
23519,"renata",655,0.00015849,97.76743345
23520,"sexista",655,0.00015849,97.76759194
23521,"lucrezia",655,0.00015849,97.76775044
23522,"ela",655,0.00015849,97.76790893
23523,"caminemos",655,0.00015849,97.76806742
23524,"estropees",655,0.00015849,97.76822592
23525,"atraparla",655,0.00015849,97.76838441
23526,"burlado",655,0.00015849,97.76854291
23527,"despeja",655,0.00015849,97.76870140
23528,"custodio",655,0.00015849,97.76885990
23529,"schiller",654,0.00015825,97.76901815
23530,"tyrone",654,0.00015825,97.76917640
23531,"medicinal",654,0.00015825,97.76933465
23532,"pelé",654,0.00015825,97.76949291
23533,"moderación",654,0.00015825,97.76965116
23534,"colocaron",654,0.00015825,97.76980941
23535,"pj",654,0.00015825,97.76996766
23536,"starr",654,0.00015825,97.77012591
23537,"bañar",654,0.00015825,97.77028417
23538,"telaraña",654,0.00015825,97.77044242
23539,"balazos",654,0.00015825,97.77060067
23540,"presionó",654,0.00015825,97.77075892
23541,"manuela",654,0.00015825,97.77091718
23542,"desarrollan",654,0.00015825,97.77107543
23543,"nato",654,0.00015825,97.77123368
23544,"causaste",654,0.00015825,97.77139193
23545,"oponerse",654,0.00015825,97.77155019
23546,"lléveselo",654,0.00015825,97.77170844
23547,"montura",654,0.00015825,97.77186669
23548,"anfetaminas",654,0.00015825,97.77202494
23549,"cooperando",654,0.00015825,97.77218319
23550,"remitente",654,0.00015825,97.77234145
23551,"bajaste",653,0.00015801,97.77249946
23552,"firmarlo",653,0.00015801,97.77265747
23553,"acosado",653,0.00015801,97.77281548
23554,"informen",653,0.00015801,97.77297349
23555,"moverá",653,0.00015801,97.77313150
23556,"quitaría",653,0.00015801,97.77328951
23557,"diminutos",653,0.00015801,97.77344752
23558,"planearon",653,0.00015801,97.77360553
23559,"dodd",653,0.00015801,97.77376354
23560,"casablanca",653,0.00015801,97.77392155
23561,"pásate",653,0.00015801,97.77407956
23562,"heladas",653,0.00015801,97.77423757
23563,"pilates",653,0.00015801,97.77439558
23564,"usaras",653,0.00015801,97.77455359
23565,"shik",653,0.00015801,97.77471160
23566,"juárez",653,0.00015801,97.77486961
23567,"cappie",653,0.00015801,97.77502762
23568,"cumplía",653,0.00015801,97.77518563
23569,"gear",653,0.00015801,97.77534364
23570,"hutch",653,0.00015801,97.77550165
23571,"avisen",653,0.00015801,97.77565966
23572,"moras",653,0.00015801,97.77581768
23573,"llavero",653,0.00015801,97.77597569
23574,"enseñara",652,0.00015777,97.77613345
23575,"teo",652,0.00015777,97.77629122
23576,"supuestos",652,0.00015777,97.77644899
23577,"riesgoso",652,0.00015777,97.77660676
23578,"dejala",652,0.00015777,97.77676453
23579,"bertram",652,0.00015777,97.77692230
23580,"insuficiente",652,0.00015777,97.77708006
23581,"tocaban",652,0.00015777,97.77723783
23582,"transcurso",652,0.00015777,97.77739560
23583,"pican",652,0.00015777,97.77755337
23584,"cisterna",652,0.00015777,97.77771114
23585,"mirará",652,0.00015777,97.77786891
23586,"déjalas",652,0.00015777,97.77802667
23587,"llámelo",652,0.00015777,97.77818444
23588,"coincido",652,0.00015777,97.77834221
23589,"laborales",652,0.00015777,97.77849998
23590,"contribuciones",652,0.00015777,97.77865775
23591,"ciruelas",652,0.00015777,97.77881552
23592,"predicciones",652,0.00015777,97.77897328
23593,"gaga",652,0.00015777,97.77913105
23594,"apuñalada",652,0.00015777,97.77928882
23595,"ignoró",652,0.00015777,97.77944659
23596,"escondemos",652,0.00015777,97.77960436
23597,"ridley",652,0.00015777,97.77976213
23598,"herald",652,0.00015777,97.77991989
23599,"deletrea",652,0.00015777,97.78007766
23600,"georgetown",652,0.00015777,97.78023543
23601,"editar",651,0.00015753,97.78039296
23602,"acudido",651,0.00015753,97.78055048
23603,"tírate",651,0.00015753,97.78070801
23604,"bicarbonato",651,0.00015753,97.78086554
23605,"luisiana",651,0.00015753,97.78102306
23606,"verifiqué",651,0.00015753,97.78118059
23607,"hawthorne",651,0.00015753,97.78133812
23608,"hardison",651,0.00015753,97.78149564
23609,"combatiendo",651,0.00015753,97.78165317
23610,"sato",651,0.00015753,97.78181070
23611,"factible",651,0.00015753,97.78196822
23612,"mormones",651,0.00015753,97.78212575
23613,"honorables",651,0.00015753,97.78228327
23614,"frazier",651,0.00015753,97.78244080
23615,"jessi",651,0.00015753,97.78259833
23616,"volváis",651,0.00015753,97.78275585
23617,"envoltorio",651,0.00015753,97.78291338
23618,"literaria",651,0.00015753,97.78307091
23619,"conspirando",651,0.00015753,97.78322843
23620,"conyugal",651,0.00015753,97.78338596
23621,"centrarse",651,0.00015753,97.78354349
23622,"chrissy",651,0.00015753,97.78370101
23623,"poniéndome",651,0.00015753,97.78385854
23624,"denunciarlo",651,0.00015753,97.78401607
23625,"dependencia",651,0.00015753,97.78417359
23626,"muramos",651,0.00015753,97.78433112
23627,"harias",651,0.00015753,97.78448864
23628,"podridos",651,0.00015753,97.78464617
23629,"compresión",651,0.00015753,97.78480370
