rank,word,count,occurrence_percentage,cumulative_percentage
31588,"pernille",127,0.00008371,98.92334799
31589,"beliebtheit",127,0.00008371,98.92343171
31590,"weiã",127,0.00008371,98.92351542
31591,"verständige",127,0.00008371,98.92359914
31592,"zerstückeln",127,0.00008371,98.92368285
31593,"ausdrückt",127,0.00008371,98.92376657
31594,"holtz",127,0.00008371,98.92385028
31595,"zebras",127,0.00008371,98.92393400
31596,"besinnen",127,0.00008371,98.92401771
31597,"kognak",127,0.00008371,98.92410143
31598,"informantin",127,0.00008371,98.92418514
31599,"totschlags",127,0.00008371,98.92426885
31600,"squaw",127,0.00008371,98.92435257
31601,"satine",127,0.00008371,98.92443628
31602,"dürr",127,0.00008371,98.92452000
31603,"begeisterter",127,0.00008371,98.92460371
31604,"vermassle",127,0.00008371,98.92468743
31605,"formeln",127,0.00008371,98.92477114
31606,"verschwörungen",127,0.00008371,98.92485486
31607,"hoskins",127,0.00008371,98.92493857
31608,"kana",127,0.00008371,98.92502229
31609,"ertappen",127,0.00008371,98.92510600
31610,"tanger",127,0.00008371,98.92518972
31611,"pressemitteilung",127,0.00008371,98.92527343
31612,"heizt",127,0.00008371,98.92535715
31613,"mitzuhalten",127,0.00008371,98.92544086
31614,"satzung",127,0.00008371,98.92552458
31615,"vorbeigeschaut",127,0.00008371,98.92560829
31616,"rehabilitieren",127,0.00008371,98.92569201
31617,"druckwelle",127,0.00008371,98.92577572
31618,"komplexität",127,0.00008371,98.92585944
31619,"pools",127,0.00008371,98.92594315
31620,"weiterzuziehen",127,0.00008371,98.92602687
31621,"hatch",127,0.00008371,98.92611058
31622,"weggepustet",127,0.00008371,98.92619430
31623,"gaylord",127,0.00008371,98.92627801
31624,"anlässe",127,0.00008371,98.92636173
31625,"abkürzungen",127,0.00008371,98.92644544
31626,"weltreise",127,0.00008371,98.92652916
31627,"keuschheit",127,0.00008371,98.92661287
31628,"notstand",127,0.00008371,98.92669659
31629,"kopfhaut",127,0.00008371,98.92678030
31630,"lauderdale",127,0.00008371,98.92686402
31631,"dezent",127,0.00008371,98.92694773
31632,"stubenarrest",127,0.00008371,98.92703145
31633,"bow",127,0.00008371,98.92711516
31634,"kostenvoranschlag",127,0.00008371,98.92719888
31635,"magnetfeld",127,0.00008371,98.92728259
31636,"zeigs",127,0.00008371,98.92736631
31637,"garret",127,0.00008371,98.92745002
31638,"durchgeknallter",127,0.00008371,98.92753374
31639,"zweifelsfrei",127,0.00008371,98.92761745
31640,"producer",127,0.00008371,98.92770117
31641,"pollo",127,0.00008371,98.92778488
31642,"vernebelt",127,0.00008371,98.92786860
31643,"defekten",127,0.00008371,98.92795231
31644,"kaye",127,0.00008371,98.92803603
31645,"ferse",127,0.00008371,98.92811974
31646,"großmütig",127,0.00008371,98.92820345
31647,"verpfändet",127,0.00008371,98.92828717
31648,"naniten",127,0.00008371,98.92837088
31649,"sandkasten",127,0.00008371,98.92845460
31650,"rankommt",127,0.00008371,98.92853831
31651,"einzudämmen",127,0.00008371,98.92862203
31652,"liesl",127,0.00008371,98.92870574
31653,"biste",127,0.00008371,98.92878946
31654,"vertickt",127,0.00008371,98.92887317
31655,"nordsee",127,0.00008371,98.92895689
31656,"ishmael",127,0.00008371,98.92904060
31657,"mano",127,0.00008371,98.92912432
31658,"pussys",127,0.00008371,98.92920803
31659,"todesliste",127,0.00008371,98.92929175
31660,"profikiller",127,0.00008371,98.92937546
31661,"farr",127,0.00008371,98.92945918
31662,"jagger",127,0.00008371,98.92954289
31663,"empfindlichen",127,0.00008371,98.92962661
31664,"rühreier",127,0.00008371,98.92971032
31665,"sicherheitskamera",127,0.00008371,98.92979404
31666,"vorgetragen",127,0.00008371,98.92987775
31667,"solides",127,0.00008371,98.92996147
31668,"ständiges",127,0.00008371,98.93004518
31669,"pelham",127,0.00008371,98.93012890
31670,"blutwurst",127,0.00008371,98.93021261
31671,"merkmal",127,0.00008371,98.93029633
31672,"selbstbeherrschung",127,0.00008371,98.93038004
31673,"nuck",127,0.00008371,98.93046376
31674,"iranischen",127,0.00008371,98.93054747
31675,"olympische",127,0.00008371,98.93063119
31676,"padawan",127,0.00008371,98.93071490
31677,"schrilles",127,0.00008371,98.93079862
31678,"mmmh",127,0.00008371,98.93088233
31679,"fixer",127,0.00008371,98.93096605
31680,"ersatzmann",127,0.00008371,98.93104976
31681,"weihnachtsabend",127,0.00008371,98.93113348
31682,"wilfried",127,0.00008371,98.93121719
31683,"sur",127,0.00008371,98.93130091
31684,"transferiert",127,0.00008371,98.93138462
31685,"ängstliche",127,0.00008371,98.93146834
31686,"weglocken",127,0.00008371,98.93155205
31687,"stamper",127,0.00008371,98.93163577
31688,"erstarren",127,0.00008371,98.93171948
31689,"toppen",127,0.00008371,98.93180320
31690,"südfrankreich",127,0.00008371,98.93188691
31691,"yoon",127,0.00008371,98.93197063
31692,"anzuzeigen",127,0.00008371,98.93205434
31693,"schadensbegrenzung",127,0.00008371,98.93213806
31694,"schädigen",127,0.00008371,98.93222177
31695,"roach",127,0.00008371,98.93230548
31696,"metz",127,0.00008371,98.93238920
31697,"hausarbeiten",127,0.00008371,98.93247291
31698,"ernannte",127,0.00008371,98.93255663
31699,"abgeblieben",127,0.00008371,98.93264034
31700,"einheimischer",127,0.00008371,98.93272406
31701,"tyrion",127,0.00008371,98.93280777
31702,"kehlkopf",127,0.00008371,98.93289149
31703,"heimkommst",127,0.00008371,98.93297520
31704,"glänzender",127,0.00008371,98.93305892
31705,"takte",127,0.00008371,98.93314263
31706,"blanca",127,0.00008371,98.93322635
31707,"ärmer",127,0.00008371,98.93331006
31708,"verdächtigungen",127,0.00008371,98.93339378
31709,"indianapolis",127,0.00008371,98.93347749
31710,"wesson",127,0.00008371,98.93356121
31711,"lebensqualität",127,0.00008371,98.93364492
31712,"conlon",127,0.00008371,98.93372864
31713,"stafford",127,0.00008371,98.93381235
31714,"kastanien",127,0.00008371,98.93389607
31715,"hausherr",127,0.00008371,98.93397978
31716,"massenweise",127,0.00008371,98.93406350
31717,"befreiten",127,0.00008371,98.93414721
31718,"massa",126,0.00008306,98.93423027
31719,"abtrennen",126,0.00008306,98.93431332
31720,"vorzug",126,0.00008306,98.93439638
31721,"empfängst",126,0.00008306,98.93447944
31722,"auserkoren",126,0.00008306,98.93456249
31723,"anspringen",126,0.00008306,98.93464555
31724,"polka",126,0.00008306,98.93472860
31725,"republikanischen",126,0.00008306,98.93481166
31726,"nachfolgerin",126,0.00008306,98.93489471
31727,"redakteurin",126,0.00008306,98.93497777
31728,"zuschuss",126,0.00008306,98.93506083
31729,"tout",126,0.00008306,98.93514388
31730,"gitarren",126,0.00008306,98.93522694
31731,"weekly",126,0.00008306,98.93530999
31732,"anfängerglück",126,0.00008306,98.93539305
31733,"rettungskapsel",126,0.00008306,98.93547610
31734,"musikalischen",126,0.00008306,98.93555916
31735,"lindbergh",126,0.00008306,98.93564222
31736,"leibesvisitation",126,0.00008306,98.93572527
31737,"rollbahn",126,0.00008306,98.93580833
31738,"hamish",126,0.00008306,98.93589138
31739,"dackel",126,0.00008306,98.93597444
31740,"darlegen",126,0.00008306,98.93605749
31741,"fandet",126,0.00008306,98.93614055
31742,"füllst",126,0.00008306,98.93622361
31743,"zusammengehören",126,0.00008306,98.93630666
31744,"bwana",126,0.00008306,98.93638972
31745,"todesfalle",126,0.00008306,98.93647277
31746,"schmerzhafter",126,0.00008306,98.93655583
31747,"lachhaft",126,0.00008306,98.93663888
31748,"mörser",126,0.00008306,98.93672194
31749,"shauna",126,0.00008306,98.93680500
31750,"dreikäsehoch",126,0.00008306,98.93688805
31751,"loses",126,0.00008306,98.93697111
31752,"yet",126,0.00008306,98.93705416
31753,"ramme",126,0.00008306,98.93713722
31754,"zurückzunehmen",126,0.00008306,98.93722027
31755,"schwindlerin",126,0.00008306,98.93730333
31756,"santini",126,0.00008306,98.93738639
31757,"barnaby",126,0.00008306,98.93746944
31758,"catch",126,0.00008306,98.93755250
31759,"anjali",126,0.00008306,98.93763555
31760,"drinsteht",126,0.00008306,98.93771861
31761,"purem",126,0.00008306,98.93780166
31762,"sauren",126,0.00008306,98.93788472
31763,"aufhebung",126,0.00008306,98.93796778
31764,"mitspracherecht",126,0.00008306,98.93805083
31765,"kriegsverbrecher",126,0.00008306,98.93813389
31766,"onkelchen",126,0.00008306,98.93821694
31767,"gefährdete",126,0.00008306,98.93830000
31768,"killern",126,0.00008306,98.93838305
31769,"emp",126,0.00008306,98.93846611
31770,"abgewickelt",126,0.00008306,98.93854917
31771,"trav",126,0.00008306,98.93863222
31772,"ferg",126,0.00008306,98.93871528
31773,"meinetwillen",126,0.00008306,98.93879833
31774,"lazlo",126,0.00008306,98.93888139
31775,"ce",126,0.00008306,98.93896444
31776,"croissant",126,0.00008306,98.93904750
31777,"apparate",126,0.00008306,98.93913056
31778,"anhabe",126,0.00008306,98.93921361
31779,"unvergleichlich",126,0.00008306,98.93929667
31780,"auswertung",126,0.00008306,98.93937972
31781,"drogenmissbrauch",126,0.00008306,98.93946278
31782,"hakim",126,0.00008306,98.93954583
31783,"amar",126,0.00008306,98.93962889
31784,"bestattungsinstitut",126,0.00008306,98.93971195
31785,"erdoberfläche",126,0.00008306,98.93979500
31786,"erachtet",126,0.00008306,98.93987806
31787,"erschaffer",126,0.00008306,98.93996111
31788,"einfachheit",126,0.00008306,98.94004417
31789,"deux",126,0.00008306,98.94012722
31790,"alphabetisch",126,0.00008306,98.94021028
31791,"nervenklinik",126,0.00008306,98.94029334
31792,"hauptbahnhof",126,0.00008306,98.94037639
31793,"stuss",126,0.00008306,98.94045945
31794,"chérie",126,0.00008306,98.94054250
31795,"szenarien",126,0.00008306,98.94062556
31796,"zurückweisung",126,0.00008306,98.94070861
31797,"katrine",126,0.00008306,98.94079167
31798,"fruit",126,0.00008306,98.94087473
31799,"y.",126,0.00008306,98.94095778
31800,"stürmische",126,0.00008306,98.94104084
31801,"teekanne",126,0.00008306,98.94112389
31802,"autors",126,0.00008306,98.94120695
31803,"beherrschst",126,0.00008306,98.94129000
31804,"gusto",126,0.00008306,98.94137306
31805,"handfestes",126,0.00008306,98.94145612
31806,"dramatik",126,0.00008306,98.94153917
31807,"halsey",126,0.00008306,98.94162223
31808,"silberner",126,0.00008306,98.94170528
31809,"registrierte",126,0.00008306,98.94178834
31810,"grabsteine",126,0.00008306,98.94187139
31811,"spendenaktion",126,0.00008306,98.94195445
31812,"mouse",126,0.00008306,98.94203751
31813,"idefix",126,0.00008306,98.94212056
31814,"faszinieren",126,0.00008306,98.94220362
31815,"darts",126,0.00008306,98.94228667
31816,"leert",126,0.00008306,98.94236973
31817,"mozzie",126,0.00008306,98.94245279
31818,"dorftrottel",126,0.00008306,98.94253584
31819,"gebrauchtwagen",126,0.00008306,98.94261890
31820,"logistik",126,0.00008306,98.94270195
31821,"vu",126,0.00008306,98.94278501
31822,"gu",126,0.00008306,98.94286806
31823,"spezifische",126,0.00008306,98.94295112
31824,"hutmacher",126,0.00008306,98.94303418
31825,"x-akten",126,0.00008306,98.94311723
31826,"pal",126,0.00008306,98.94320029
31827,"zeichensprache",126,0.00008306,98.94328334
31828,"beschneidung",126,0.00008306,98.94336640
31829,"pendleton",126,0.00008306,98.94344945
31830,"alkoholikern",126,0.00008306,98.94353251
31831,"guinevere",126,0.00008306,98.94361557
31832,"sonderkommando",126,0.00008306,98.94369862
31833,"mildernde",126,0.00008306,98.94378168
31834,"hiebe",126,0.00008306,98.94386473
31835,"klärchen",126,0.00008306,98.94394779
31836,"stricher",126,0.00008306,98.94403084
31837,"kapitäne",126,0.00008306,98.94411390
31838,"angemalt",126,0.00008306,98.94419696
31839,"nachspioniert",126,0.00008306,98.94428001
31840,"schwadron",126,0.00008306,98.94436307
31841,"carls",126,0.00008306,98.94444612
31842,"drangen",126,0.00008306,98.94452918
31843,"mm-mm",126,0.00008306,98.94461223
31844,"verschärft",126,0.00008306,98.94469529
31845,"janeiro",126,0.00008306,98.94477835
31846,"mirror",126,0.00008306,98.94486140
31847,"presst",126,0.00008306,98.94494446
31848,"absurden",126,0.00008306,98.94502751
31849,"arch",126,0.00008306,98.94511057
31850,"augenweide",126,0.00008306,98.94519362
31851,"scheißtag",126,0.00008306,98.94527668
31852,"romantischste",126,0.00008306,98.94535974
31853,"bran",126,0.00008306,98.94544279
31854,"betrügereien",126,0.00008306,98.94552585
31855,"canal",126,0.00008306,98.94560890
31856,"konsumiert",126,0.00008306,98.94569196
31857,"unschöne",126,0.00008306,98.94577501
31858,"eskimos",126,0.00008306,98.94585807
31859,"unterkühlung",126,0.00008306,98.94594113
31860,"gesamtbild",126,0.00008306,98.94602418
31861,"koen",126,0.00008306,98.94610724
31862,"eheberatung",126,0.00008306,98.94619029
31863,"familienmensch",126,0.00008306,98.94627335
31864,"bauchmuskeln",126,0.00008306,98.94635640
31865,"zeitspanne",126,0.00008306,98.94643946
31866,"erotik",126,0.00008306,98.94652252
31867,"veranstalte",126,0.00008306,98.94660557
31868,"loszulegen",126,0.00008306,98.94668863
31869,"entgegenkommend",126,0.00008306,98.94677168
31870,"laufsteg",126,0.00008306,98.94685474
31871,"korrumpiert",126,0.00008306,98.94693779
31872,"zusammenwohnen",126,0.00008306,98.94702085
31873,"einzuleiten",126,0.00008306,98.94710391
31874,"sandro",126,0.00008306,98.94718696
31875,"boggs",126,0.00008306,98.94727002
31876,"raserei",126,0.00008306,98.94735307
31877,"katerina",126,0.00008306,98.94743613
31878,"verkrafte",126,0.00008306,98.94751918
31879,"mikrochip",126,0.00008306,98.94760224
31880,"tätigkeiten",126,0.00008306,98.94768530
31881,"tarek",126,0.00008306,98.94776835
31882,"riesensache",126,0.00008306,98.94785141
31883,"marlin",125,0.00008240,98.94793380
31884,"aufsteigt",125,0.00008240,98.94801620
31885,"verbindungsmann",125,0.00008240,98.94809860
31886,"kohlenstoff",125,0.00008240,98.94818099
31887,"coca-cola",125,0.00008240,98.94826339
31888,"abtrünnig",125,0.00008240,98.94834579
31889,"miesepeter",125,0.00008240,98.94842818
31890,"vibration",125,0.00008240,98.94851058
31891,"gruseliges",125,0.00008240,98.94859298
31892,"absturzstelle",125,0.00008240,98.94867537
31893,"montiert",125,0.00008240,98.94875777
31894,"goldgrube",125,0.00008240,98.94884017
31895,"topform",125,0.00008240,98.94892256
31896,"rücklicht",125,0.00008240,98.94900496
31897,"elkins",125,0.00008240,98.94908736
31898,"harv",125,0.00008240,98.94916975
31899,"nötiger",125,0.00008240,98.94925215
31900,"grodd",125,0.00008240,98.94933455
31901,"proust",125,0.00008240,98.94941694
31902,"gloucester",125,0.00008240,98.94949934
31903,"liber8",125,0.00008240,98.94958173
31904,"einstudiert",125,0.00008240,98.94966413
31905,"geheimnisvolles",125,0.00008240,98.94974653
31906,"camaro",125,0.00008240,98.94982892
31907,"portia",125,0.00008240,98.94991132
31908,"ungleichgewicht",125,0.00008240,98.94999372
31909,"zeremonien",125,0.00008240,98.95007611
31910,"törichte",125,0.00008240,98.95015851
31911,"neuester",125,0.00008240,98.95024091
31912,"aushältst",125,0.00008240,98.95032330
31913,"beschlagnahme",125,0.00008240,98.95040570
31914,"muttersprache",125,0.00008240,98.95048810
31915,"umständlich",125,0.00008240,98.95057049
31916,"flachwichser",125,0.00008240,98.95065289
31917,"handflächen",125,0.00008240,98.95073529
31918,"bunk",125,0.00008240,98.95081768
31919,"hinzugezogen",125,0.00008240,98.95090008
31920,"tabelle",125,0.00008240,98.95098248
31921,"geschosse",125,0.00008240,98.95106487
31922,"stavros",125,0.00008240,98.95114727
31923,"dreihundert",125,0.00008240,98.95122967
31924,"dutzenden",125,0.00008240,98.95131206
31925,"gedränge",125,0.00008240,98.95139446
31926,"wirbelsturm",125,0.00008240,98.95147686
31927,"bunter",125,0.00008240,98.95155925
31928,"vergessene",125,0.00008240,98.95164165
31929,"schatzes",125,0.00008240,98.95172405
31930,"musikern",125,0.00008240,98.95180644
31931,"speisewagen",125,0.00008240,98.95188884
31932,"piero",125,0.00008240,98.95197123
31933,"versicherungspolice",125,0.00008240,98.95205363
31934,"psychos",125,0.00008240,98.95213603
31935,"allererst",125,0.00008240,98.95221842
31936,"erwärmt",125,0.00008240,98.95230082
31937,"mikroben",125,0.00008240,98.95238322
31938,"entpuppt",125,0.00008240,98.95246561
31939,"zeitlos",125,0.00008240,98.95254801
31940,"quan",125,0.00008240,98.95263041
31941,"getrocknete",125,0.00008240,98.95271280
31942,"mitschreiben",125,0.00008240,98.95279520
31943,"delta-quadranten",125,0.00008240,98.95287760
31944,"verpaßt",125,0.00008240,98.95295999
31945,"zeitschleife",125,0.00008240,98.95304239
31946,"scarraner",125,0.00008240,98.95312479
31947,"prügeleien",125,0.00008240,98.95320718
31948,"geleugnet",125,0.00008240,98.95328958
31949,"landesweite",125,0.00008240,98.95337198
31950,"verrenkt",125,0.00008240,98.95345437
31951,"schwenkt",125,0.00008240,98.95353677
31952,"einschleusen",125,0.00008240,98.95361917
31953,"odette",125,0.00008240,98.95370156
31954,"ablecken",125,0.00008240,98.95378396
31955,"versaue",125,0.00008240,98.95386636
31956,"besserem",125,0.00008240,98.95394875
31957,"weitergekommen",125,0.00008240,98.95403115
31958,"gesundheitsbehörde",125,0.00008240,98.95411355
31959,"rémy",125,0.00008240,98.95419594
31960,"brate",125,0.00008240,98.95427834
31961,"ordnet",125,0.00008240,98.95436073
31962,"überbringt",125,0.00008240,98.95444313
31963,"modifikationen",125,0.00008240,98.95452553
31964,"radiologie",125,0.00008240,98.95460792
31965,"flugangst",125,0.00008240,98.95469032
31966,"anlässlich",125,0.00008240,98.95477272
31967,"abner",125,0.00008240,98.95485511
31968,"beseitigung",125,0.00008240,98.95493751
31969,"hausschlüssel",125,0.00008240,98.95501991
31970,"hulot",125,0.00008240,98.95510230
31971,"halbiert",125,0.00008240,98.95518470
31972,"tapferste",125,0.00008240,98.95526710
31973,"zuziehen",125,0.00008240,98.95534949
31974,"marrakesch",125,0.00008240,98.95543189
31975,"säue",125,0.00008240,98.95551429
31976,"sommertag",125,0.00008240,98.95559668
31977,"fegt",125,0.00008240,98.95567908
31978,"schmuggelte",125,0.00008240,98.95576148
31979,"dim",125,0.00008240,98.95584387
31980,"norah",125,0.00008240,98.95592627
31981,"stuhlgang",125,0.00008240,98.95600867
31982,"thom",125,0.00008240,98.95609106
31983,"anrührst",125,0.00008240,98.95617346
31984,"sousa",125,0.00008240,98.95625586
31985,"herumtreiber",125,0.00008240,98.95633825
31986,"laptops",125,0.00008240,98.95642065
31987,"bedingungslose",125,0.00008240,98.95650305
31988,"cane",125,0.00008240,98.95658544
31989,"unwahr",125,0.00008240,98.95666784
31990,"niederschlagen",125,0.00008240,98.95675023
31991,"entführe",125,0.00008240,98.95683263
31992,"quartett",125,0.00008240,98.95691503
31993,"bequemlichkeit",125,0.00008240,98.95699742
31994,"richfield",125,0.00008240,98.95707982
31995,"lautstark",125,0.00008240,98.95716222
31996,"essay",125,0.00008240,98.95724461
31997,"arroganten",125,0.00008240,98.95732701
31998,"erarbeiten",125,0.00008240,98.95740941
31999,"schummelst",125,0.00008240,98.95749180
32000,"vergreifen",125,0.00008240,98.95757420
32001,"daley",125,0.00008240,98.95765660
32002,"bootes",125,0.00008240,98.95773899
32003,"grandiose",125,0.00008240,98.95782139
32004,"deirdre",125,0.00008240,98.95790379
32005,"vollbringt",125,0.00008240,98.95798618
32006,"verschreibe",125,0.00008240,98.95806858
32007,"brass",125,0.00008240,98.95815098
32008,"u-haft",125,0.00008240,98.95823337
32009,"abgeschottet",125,0.00008240,98.95831577
32010,"solider",125,0.00008240,98.95839817
32011,"sigma",125,0.00008240,98.95848056
32012,"auges",125,0.00008240,98.95856296
32013,"ark",125,0.00008240,98.95864536
32014,"schiffbruch",125,0.00008240,98.95872775
32015,"wilda",125,0.00008240,98.95881015
32016,"phalanx",125,0.00008240,98.95889254
32017,"dienstes",125,0.00008240,98.95897494
32018,"piepser",125,0.00008240,98.95905734
32019,"spül",125,0.00008240,98.95913973
32020,"unternahm",125,0.00008240,98.95922213
32021,"duff",125,0.00008240,98.95930453
32022,"schulfreund",125,0.00008240,98.95938692
32023,"gefährdest",125,0.00008240,98.95946932
32024,"krake",125,0.00008240,98.95955172
32025,"fighter",125,0.00008240,98.95963411
32026,"hiram",125,0.00008240,98.95971651
32027,"runterkommt",125,0.00008240,98.95979891
32028,"realitäten",125,0.00008240,98.95988130
32029,"medellin",125,0.00008240,98.95996370
32030,"ame",125,0.00008240,98.96004610
32031,"gescheiterten",125,0.00008240,98.96012849
32032,"phelan",125,0.00008240,98.96021089
32033,"cyborgs",125,0.00008240,98.96029329
32034,"jordanien",125,0.00008240,98.96037568
32035,"footballteam",125,0.00008240,98.96045808
32036,"konferenzen",125,0.00008240,98.96054048
32037,"plaît",125,0.00008240,98.96062287
32038,"däne",125,0.00008240,98.96070527
32039,"pocahontas",125,0.00008240,98.96078767
32040,"zusammenbrach",125,0.00008240,98.96087006
32041,"gertie",125,0.00008240,98.96095246
32042,"konvertieren",125,0.00008240,98.96103486
32043,"gump",125,0.00008240,98.96111725
32044,"wake",125,0.00008240,98.96119965
32045,"sturkopf",125,0.00008240,98.96128204
32046,"ausgedruckt",125,0.00008240,98.96136444
32047,"catweazle",125,0.00008240,98.96144684
32048,"mechanisches",125,0.00008240,98.96152923
32049,"prozentsatz",125,0.00008240,98.96161163
32050,"lieblingsplatz",125,0.00008240,98.96169403
32051,"erfolgreichsten",125,0.00008240,98.96177642
32052,"skippy",125,0.00008240,98.96185882
32053,"marika",125,0.00008240,98.96194122
32054,"beizutragen",125,0.00008240,98.96202361
32055,"entwarnung",125,0.00008240,98.96210601
32056,"geschirrspüler",124,0.00008174,98.96218775
32057,"dafur",124,0.00008174,98.96226949
32058,"verzaubern",124,0.00008174,98.96235122
32059,"entfernungen",124,0.00008174,98.96243296
32060,"mohamed",124,0.00008174,98.96251470
32061,"mouth",124,0.00008174,98.96259643
32062,"scudder",124,0.00008174,98.96267817
32063,"harakiri",124,0.00008174,98.96275991
32064,"werdende",124,0.00008174,98.96284165
32065,"friedhöfe",124,0.00008174,98.96292338
32066,"thermostat",124,0.00008174,98.96300512
32067,"kampfbereit",124,0.00008174,98.96308686
32068,"gewaltanwendung",124,0.00008174,98.96316860
32069,"duplikat",124,0.00008174,98.96325033
32070,"seufzend",124,0.00008174,98.96333207
32071,"speak",124,0.00008174,98.96341381
32072,"malta",124,0.00008174,98.96349555
32073,"renoir",124,0.00008174,98.96357728
32074,"mosca",124,0.00008174,98.96365902
32075,"undeutliches",124,0.00008174,98.96374076
32076,"rodin",124,0.00008174,98.96382250
32077,"gepard",124,0.00008174,98.96390423
32078,"erfolges",124,0.00008174,98.96398597
32079,"datet",124,0.00008174,98.96406771
32080,"steinreich",124,0.00008174,98.96414944
32081,"sanjay",124,0.00008174,98.96423118
32082,"atemnot",124,0.00008174,98.96431292
32083,"sterbend",124,0.00008174,98.96439466
32084,"morse",124,0.00008174,98.96447639
32085,"heften",124,0.00008174,98.96455813
32086,"prächtiges",124,0.00008174,98.96463987
32087,"guzman",124,0.00008174,98.96472161
32088,"erzherzog",124,0.00008174,98.96480334
32089,"verdrahtet",124,0.00008174,98.96488508
32090,"quinlan",124,0.00008174,98.96496682
32091,"firefly",124,0.00008174,98.96504856
32092,"einschüchternd",124,0.00008174,98.96513029
32093,"instabilität",124,0.00008174,98.96521203
32094,"zarkon",124,0.00008174,98.96529377
32095,"papageien",124,0.00008174,98.96537551
32096,"vorgesungen",124,0.00008174,98.96545724
32097,"verwette",124,0.00008174,98.96553898
32098,"faulenzen",124,0.00008174,98.96562072
32099,"klarkommst",124,0.00008174,98.96570246
32100,"streift",124,0.00008174,98.96578419
32101,"beauregard",124,0.00008174,98.96586593
32102,"lobenswert",124,0.00008174,98.96594767
32103,"derartigen",124,0.00008174,98.96602940
32104,"widersteht",124,0.00008174,98.96611114
32105,"demütigungen",124,0.00008174,98.96619288
32106,"brechstange",124,0.00008174,98.96627462
32107,"einfallsreichtum",124,0.00008174,98.96635635
32108,"angespannte",124,0.00008174,98.96643809
32109,"verschlossene",124,0.00008174,98.96651983
32110,"berate",124,0.00008174,98.96660157
32111,"allergrößte",124,0.00008174,98.96668330
32112,"gefechts",124,0.00008174,98.96676504
32113,"schmauchspuren",124,0.00008174,98.96684678
32114,"revolverheld",124,0.00008174,98.96692852
32115,"kleinholz",124,0.00008174,98.96701025
32116,"wachmänner",124,0.00008174,98.96709199
32117,"paella",124,0.00008174,98.96717373
32118,"gilroy",124,0.00008174,98.96725547
32119,"smee",124,0.00008174,98.96733720
32120,"verwest",124,0.00008174,98.96741894
32121,"deinetwillen",124,0.00008174,98.96750068
32122,"schmerzensschreie",124,0.00008174,98.96758241
32123,"making",124,0.00008174,98.96766415
32124,"birdy",124,0.00008174,98.96774589
32125,"artikels",124,0.00008174,98.96782763
32126,"kontinente",124,0.00008174,98.96790936
32127,"backup",124,0.00008174,98.96799110
32128,"abschrift",124,0.00008174,98.96807284
32129,"gefäße",124,0.00008174,98.96815458
32130,"gepäckträger",124,0.00008174,98.96823631
32131,"burning",124,0.00008174,98.96831805
32132,"danni",124,0.00008174,98.96839979
32133,"kleidungsstücke",124,0.00008174,98.96848153
32134,"backstage",124,0.00008174,98.96856326
32135,"unterhändler",124,0.00008174,98.96864500
32136,"mcginty",124,0.00008174,98.96872674
32137,"titelblatt",124,0.00008174,98.96880848
32138,"sprenge",124,0.00008174,98.96889021
32139,"ethisch",124,0.00008174,98.96897195
32140,"marilla",124,0.00008174,98.96905369
32141,"manila",124,0.00008174,98.96913543
32142,"tierärztin",124,0.00008174,98.96921716
32143,"vernichtete",124,0.00008174,98.96929890
32144,"knew",124,0.00008174,98.96938064
32145,"gupta",124,0.00008174,98.96946237
32146,"grog",124,0.00008174,98.96954411
32147,"hinterlegen",124,0.00008174,98.96962585
32148,"häufigsten",124,0.00008174,98.96970759
32149,"verleumdet",124,0.00008174,98.96978932
32150,"ungebildet",124,0.00008174,98.96987106
32151,"unnötiges",124,0.00008174,98.96995280
32152,"rye",124,0.00008174,98.97003454
32153,"parkuhr",124,0.00008174,98.97011627
32154,"penizillin",124,0.00008174,98.97019801
32155,"serizawa",124,0.00008174,98.97027975
32156,"sockel",124,0.00008174,98.97036149
32157,"cobblepot",124,0.00008174,98.97044322
32158,"cathys",124,0.00008174,98.97052496
32159,"veganer",124,0.00008174,98.97060670
32160,"fässern",124,0.00008174,98.97068844
32161,"konvertiert",124,0.00008174,98.97077017
32162,"reality",124,0.00008174,98.97085191
32163,"schränken",124,0.00008174,98.97093365
32164,"spanisches",124,0.00008174,98.97101538
32165,"intravenös",124,0.00008174,98.97109712
32166,"rothaut",124,0.00008174,98.97117886
32167,"ballen",124,0.00008174,98.97126060
32168,"kegel",124,0.00008174,98.97134233
32169,"toole",124,0.00008174,98.97142407
32170,"sander",124,0.00008174,98.97150581
32171,"schranke",124,0.00008174,98.97158755
32172,"pardaillan",124,0.00008174,98.97166928
32173,"bereisen",124,0.00008174,98.97175102
32174,"balthazar",124,0.00008174,98.97183276
32175,"nene",124,0.00008174,98.97191450
32176,"zersetzt",124,0.00008174,98.97199623
32177,"sacks",124,0.00008174,98.97207797
32178,"melancholisch",124,0.00008174,98.97215971
32179,"barrikade",124,0.00008174,98.97224145
32180,"jurist",124,0.00008174,98.97232318
32181,"félix",124,0.00008174,98.97240492
32182,"fischstäbchen",124,0.00008174,98.97248666
32183,"eidechsen",124,0.00008174,98.97256840
32184,"fats",124,0.00008174,98.97265013
32185,"schnauzbart",124,0.00008174,98.97273187
32186,"valdez",124,0.00008174,98.97281361
32187,"lukrativ",124,0.00008174,98.97289534
32188,"neck",124,0.00008174,98.97297708
32189,"xo",124,0.00008174,98.97305882
